Image,Title,Sales Rank: Current,Reviews: Rating,Buy Box: Current,Buy Box: Stock,Amazon: Current,Amazon: Stock,New: Current,List Price: Current,Categories: Tree,Website Display Group: Name,ASIN,Product Codes: EAN,Brand,Author,Unnamed: 16,Ürün adı,Kategori Ağacı,Ürün adı success,Kategori Ağacı success
https://m.media-amazon.com/images/I/41h+BoeZzkL.jpg;https://m.media-amazon.com/images/I/5111s74XgGL.jpg;https://m.media-amazon.com/images/I/71dP-KP+2KL.jpg;https://m.media-amazon.com/images/I/41n8c5e73hL.jpg;https://m.media-amazon.com/images/I/51mYNayHhvL.jpg;https://m.media-amazon.com/images/I/41ECuPIWayL.jpg;https://m.media-amazon.com/images/I/41Fx9yyLS5L.jpg,"Braun MultiGrill 9 CG 9047 Kontaktgrill mit Grill-, Flach- und Waffelplatten, Grillpositionen: Kontakt, BBQ, Ofen, Spülmaschinenfeste Platten, Fettauffangschale, 230° Höchsttemperatur, Boost-Funktion",13722.0,4.6,249.90 -C0A,2.0,249.90 -C0A,2.0,249.90 -C0A,383.99 -C0A,"Küche, Haushalt & Wohnen › Elektrische Küchengeräte › Innengrills & Raclettes › Elektrische Tischgrills",Küche & Haushalt,B0C3M55MZ1,8021098002518,Braun,,,"Braun MultiGrill 9 CG 9047 ızgaralı temaslı ızgara, düz ve waffle plakaları, ızgara konumları: temaslı, barbekü, fırın, bulaşık makinesinde yıkanabilir plakalar, yağ damlama tepsisi, 230° maksimum sıcaklık, güçlendirme işlevi","Mutfak, ev ve yaşam › Elektrikli mutfak aletleri › İç mekan ızgaraları ve raclette'ler › Elektrikli masa ızgaraları",True,True
https://m.media-amazon.com/images/I/81rTlik7XcL.jpg;https://m.media-amazon.com/images/I/81Vj+Y0+wUL.jpg;https://m.media-amazon.com/images/I/61Pq9lMgkgL.jpg;https://m.media-amazon.com/images/I/71nggL+4FuL.jpg;https://m.media-amazon.com/images/I/81slDLCjmtL.jpg;https://m.media-amazon.com/images/I/71IUzANR3KL.jpg,"PHILIPS Multigroom Series 9000 All-in-One 23-teiliger Barttrimmer, Haarschneider, und OneBlade-Trimmer – Komplettes Pflegeset für Gesicht, Kopf und Körper, 27 Längeneinstellungen (0,2–20mm), MG9561/30",11261.0,4.1,123.99 -C0A,3.0,128.71 -C0A,3.0,123.99 -C0A,149.99 -C0A,"Drogerie & Körperpflege › Rasur & Enthaarung › Trimmer, Scherer & Körperhaartrimmer › Körperhaartrimmer",Drogerie & Körperpflege,B0FJM331JN,8720689046114,Philips,,,"PHILIPS Multigroom Series 9000 Hepsi Bir Arada 23 parçalı sakal düzeltici, saç düzeltici ve OneBlade düzeltici - yüz, baş ve vücut için eksiksiz bakım seti, 27 uzunluk ayarı (0,2-20 mm), MG9561/30","Eczane ve Kişisel Bakım › Tıraş ve Epilasyon › Düzelticiler, Saç Kesme Makineleri ve Vücut Tüyü Düzelticiler › Vücut Tüyü Düzelticiler",True,True
https://m.media-amazon.com/images/I/715kzNd0I6L.jpg,Philips,11261.0,4.6,,,,,,129.99 -C0A,"Drogerie & Körperpflege › Rasur & Enthaarung › Trimmer, Scherer & Körperhaartrimmer › Körperhaartrimmer",Drogerie & Körperpflege,B0CG6SVZS2,8720689002288,Philips,,,Philips,"Eczane ve Kişisel Bakım › Tıraş ve Epilasyon › Düzelticiler, Saç Kesme Makineleri ve Vücut Tüyü Düzelticiler › Vücut Tüyü Düzelticiler",True,True
https://m.media-amazon.com/images/I/71el4ohaQlL.jpg;https://m.media-amazon.com/images/I/71sornCNYyL.jpg;https://m.media-amazon.com/images/I/71qlP50M5xL.jpg;https://m.media-amazon.com/images/I/81dAr4GoTTL.jpg;https://m.media-amazon.com/images/I/81qZKARtfcL.jpg;https://m.media-amazon.com/images/I/71kcopghxEL.jpg;https://m.media-amazon.com/images/I/71y4IUdBzML.jpg;https://m.media-amazon.com/images/I/71udT4xbLUL.jpg;https://m.media-amazon.com/images/I/81uaxDCfr9L.jpg,"Olvy Sandwichmaker XXL, Digitaler Kontaktgrill mit Antihaftplatten, 3-in-1 Panini Maker, 180° offener Grill, einstellbare Temperatur, Timer, große Kochfläche, Cool-Touch-Griff",12422.0,4.4,49.99 -C0A,796.0,,,49.99 -C0A,59.99 -C0A,"Küche, Haushalt & Wohnen › Elektrische Küchengeräte › Innengrills & Raclettes › Elektrische Tischgrills",Küche & Haushalt,B0G2YT619D,8721008788494,Olvy,,,"Olvy Tost makinesi XXL, yapışmaz plakalı dijital temaslı ızgara, 3'ü 1 arada panini makinesi, 180° açık ızgara, ayarlanabilir sıcaklık, zamanlayıcı, geniş pişirme yüzeyi, soğuk dokunuşlu tutma kolu","Mutfak, ev ve yaşam › Elektrikli mutfak aletleri › İç mekan ızgaraları ve raclette'ler › Elektrikli masa ızgaraları",True,True
https://m.media-amazon.com/images/I/61nFOx2uZoL.jpg;https://m.media-amazon.com/images/I/71ui8ehpOqL.jpg;https://m.media-amazon.com/images/I/61ZKLPfyfOL.jpg;https://m.media-amazon.com/images/I/71Pff8gfaoL.jpg;https://m.media-amazon.com/images/I/71vOGyOtXSL.jpg;https://m.media-amazon.com/images/I/71PUaMYtwuL.jpg;https://m.media-amazon.com/images/I/71pQ9xblwCL.jpg,"2X Hi-Shock DLP Pro 7G Black Diamond | DLP Link 3D Brille für alle DLP 3D Beamer | Kompatibel mit Optoma, Ace, Benq, Vivitec, Viewsonic, LG [Neuste Gen. | Shutterbrille | 96-144 Hz | 39g | Akku]",12567.0,4.4,149.80 -C0A,14.0,,,149.80 -C0A,149.80 -C0A,Elektronik & Foto › Fernseher & Heimkino › Zubehör › 3D Brillen,CE,B016YTCK6C,0731683263917,Hi-SHOCK,,,"2X Hi-Shock DLP Pro 7G Siyah Elmas | Tüm DLP 3D projektörler için DLP Link 3D gözlük | Optoma, Ace, Benq, Vivitec, Viewsonic, LG ile uyumlu [En Son Nesil | Panjur camları | 96-144Hz | 39g | pil]",Elektronik ve Fotoğraf › TV'ler ve Ev Sineması › Aksesuarlar › 3D gözlükler,True,True
https://m.media-amazon.com/images/I/61jSSXJQ4lL.jpg;https://m.media-amazon.com/images/I/71Cty66V25L.jpg;https://m.media-amazon.com/images/I/71i2PfT-VoL.jpg;https://m.media-amazon.com/images/I/71rFicVTw-L.jpg;https://m.media-amazon.com/images/I/71YpqBu6wkL.jpg;https://m.media-amazon.com/images/I/615ocaeTD8L.jpg;https://m.media-amazon.com/images/I/61+08eRM8qL.jpg;https://m.media-amazon.com/images/I/71pQ9xblwCL.jpg,"2X Hi-SHOCK DLP Pro Blue Heaven | DLP Link 3D Brille für 3D DLP Beamer von Acer, BenQ, Largo, Optoma, Viewsonic, LG [Shutterbrille | 96-144 Hz | wiederaufladbar | 32g | DLP Link | Blau]",12569.0,4.4,139.80 -C0A,70.0,,,139.80 -C0A,139.80 -C0A,Elektronik & Foto › Fernseher & Heimkino › Zubehör › 3D Brillen,CE,B0092M3PG8,4250519217901,Hi-SHOCK,,,"2X Hi-SHOCK DLP Pro Mavi Cennet | Acer, BenQ, Largo, Optoma, Viewsonic, LG'den 3D DLP projektörler için DLP Link 3D gözlük [deklanşör gözlük | 96-144Hz | şarj edilebilir | 32g | Veri Kaybını Önleme Bağlantısı | Mavi]",Elektronik ve Fotoğraf › TV'ler ve Ev Sineması › Aksesuarlar › 3D gözlükler,True,True
https://m.media-amazon.com/images/I/61NMbpyubhL.jpg;https://m.media-amazon.com/images/I/71ui8ehpOqL.jpg;https://m.media-amazon.com/images/I/61ZKLPfyfOL.jpg;https://m.media-amazon.com/images/I/71Pff8gfaoL.jpg;https://m.media-amazon.com/images/I/71vOGyOtXSL.jpg;https://m.media-amazon.com/images/I/71PUaMYtwuL.jpg;https://m.media-amazon.com/images/I/71pQ9xblwCL.jpg,"Hi-SHOCK DLP Pro 7G Black Diamond | DLP Link 3D Brille kompatibel für DLP 3D Beamer von Acer, BenQ, Viewsonic, Optoma, LG [Shutterbrille | 96-200 Hz - wiederaufladbar | DLP Link]",12570.0,4.4,76.51 -C0A,1.0,,,74.90 -C0A,74.90 -C0A,Elektronik & Foto › Fernseher & Heimkino › Zubehör › 3D Brillen,CE,B016YTCIRI,0731683263924,Hi-SHOCK,,,"Hi-SHOCK DLP Pro 7G Siyah Elmas | Acer, BenQ, Viewsonic, Optoma, LG'nin DLP 3D projektörleriyle uyumlu DLP Link 3D gözlükler [deklanşör gözlük | 96-200 Hz - şarj edilebilir | DLP bağlantısı]",Elektronik ve Fotoğraf › TV'ler ve Ev Sineması › Aksesuarlar › 3D gözlükler,True,True
https://m.media-amazon.com/images/I/411MB75ZfdL.jpg;https://m.media-amazon.com/images/I/51MxkWV5F6L.jpg;https://m.media-amazon.com/images/I/51nM8+lUOVL.jpg;https://m.media-amazon.com/images/I/51gTBd-XozL.jpg;https://m.media-amazon.com/images/I/51YPr5fxMyL.jpg;https://m.media-amazon.com/images/I/51kmdRcQZdL.jpg;https://m.media-amazon.com/images/I/51A-roTQruL.jpg;https://m.media-amazon.com/images/I/41bD3zcIMaL.jpg;https://m.media-amazon.com/images/I/51rNw2gwG+L.jpg,"Olvy Sandwichmaker XXL, Digitaler Kontaktgrill mit Antihaftplatten, 3-in-1 Panini Maker, 180° offener Grill, einstellbare Temperatur, Timer, große Kochfläche, Cool-Touch-Griff",12420.0,,,,,,,59.99 -C0A,"Küche, Haushalt & Wohnen › Elektrische Küchengeräte › Innengrills & Raclettes › Elektrische Tischgrills",Küche & Haushalt,B0GSG2GQJN,8721008788722,Olvy,,,"Olvy Tost makinesi XXL, yapışmaz plakalı dijital temaslı ızgara, 3'ü 1 arada panini makinesi, 180° açık ızgara, ayarlanabilir sıcaklık, zamanlayıcı, geniş pişirme yüzeyi, soğuk dokunuşlu tutma kolu","Mutfak, ev ve yaşam › Elektrikli mutfak aletleri › İç mekan ızgaraları ve raclette'ler › Elektrikli masa ızgaraları",True,True
https://m.media-amazon.com/images/I/61DMr3I-t0L.jpg;https://m.media-amazon.com/images/I/71GYC7ZkM9L.jpg;https://m.media-amazon.com/images/I/61ZFqgJj-AL.jpg;https://m.media-amazon.com/images/I/71cvo-6AoaL.jpg;https://m.media-amazon.com/images/I/71qVGaDMn+L.jpg;https://m.media-amazon.com/images/I/71Sg9pv6wnL.jpg;https://m.media-amazon.com/images/I/71pQ9xblwCL.jpg,"2X Hi-Shock DLP Pro Lime Heaven | DLP Link 3D Aktive Brille für 3D DLP Beamer von Acer, BenQ, Optoma, Viewsonic | kompatibel mit PPA5610 / E4W [96-200 Hz | Akku | 32g | wiederaufladbar]",12567.0,4.4,,,,,,123.80 -C0A,Elektronik & Foto › Fernseher & Heimkino › Zubehör › 3D Brillen,CE,B016YTF8LQ,0731683263931,Hi-SHOCK,,,"2X Hi-Shock DLP Pro Limon Cenneti | Acer, BenQ, Optoma ve Viewsonic'ten 3D DLP projektörler için DLP Link 3D aktif gözlükler | PPA5610 / E4W [96-200Hz | Pil | 32g | şarj edilebilir]",Elektronik ve Fotoğraf › TV'ler ve Ev Sineması › Aksesuarlar › 3D gözlükler,True,True
https://m.media-amazon.com/images/I/81Ecd6PLCmL.jpg;https://m.media-amazon.com/images/I/81MYNyexFjL.jpg;https://m.media-amazon.com/images/I/81EglrNogML.jpg;https://m.media-amazon.com/images/I/81iDVDyeagL.jpg;https://m.media-amazon.com/images/I/81htnuHRY1L.jpg;https://m.media-amazon.com/images/I/81F3NKwP5-L.jpg;https://m.media-amazon.com/images/I/71W6r3w+TAL.jpg;https://m.media-amazon.com/images/I/31NmAewa9WL.jpg,"Braun Bodygroomer Series 5, Elektrischer Körperrasierer Herren mit 7 Zubehörteile, Kabelloser Trimmer für Intimbereich und Körper, 100 Min Akku, Wasserdichter Körperhaartrimmer, BG5555, Grau",13115.0,4.2,58.95 -C0A,14.0,58.95 -C0A,14.0,58.95 -C0A,84.99 -C0A,"Drogerie & Körperpflege › Rasur & Enthaarung › Trimmer, Scherer & Körperhaartrimmer › Körperhaartrimmer",Drogerie & Körperpflege,B0DQWQVY3G,7500435244756,Braun,,,"Braun Bodygroomer Series 5, 7 aksesuarlı erkek elektrikli vücut tıraş makinesi, özel bölge ve vücut için kablosuz düzeltici, 100 dakikalık pil, su geçirmez vücut kılı düzeltici, BG5555, gri","Eczane ve Kişisel Bakım › Tıraş ve Epilasyon › Düzelticiler, Saç Kesme Makineleri ve Vücut Tüyü Düzelticiler › Vücut Tüyü Düzelticiler",True,True
https://m.media-amazon.com/images/I/71j+8K4hD6L.jpg;https://m.media-amazon.com/images/I/91vLefNiKzL.jpg;https://m.media-amazon.com/images/I/91Iou3NMhuL.jpg;https://m.media-amazon.com/images/I/818s-osPD7L.jpg;https://m.media-amazon.com/images/I/811USXufgDL.jpg;https://m.media-amazon.com/images/I/91UJXENmYML.jpg,"Braun Bodygroomer Series 5, Elektrischer Körperrasierer Herren mit 3 Zubehörteile, Kabelloser Trimmer für Intimbereich und Körper, 100 Min Akku, Wasserdichter Körperhaartrimmer, BG5350, Grau",13115.0,4.2,36.99 -C0A,1.0,,,36.99 -C0A,69.99 -C0A,"Drogerie & Körperpflege › Rasur & Enthaarung › Trimmer, Scherer & Körperhaartrimmer › Körperhaartrimmer",Drogerie & Körperpflege,B09L79BYCD,4210201417248,Braun,,,"Braun Bodygroomer Series 5, 3 aksesuarlı erkek elektrikli vücut tıraş makinesi, özel bölge ve vücut için kablosuz düzeltici, 100 dakikalık pil, su geçirmez vücut kılı düzeltici, BG5350, gri","Eczane ve Kişisel Bakım › Tıraş ve Epilasyon › Düzelticiler, Saç Kesme Makineleri ve Vücut Tüyü Düzelticiler › Vücut Tüyü Düzelticiler",True,True
https://m.media-amazon.com/images/I/61bTnmvlbGL.jpg;https://m.media-amazon.com/images/I/61MjKLx57BL.jpg;https://m.media-amazon.com/images/I/71HhIcnUzcL.jpg;https://m.media-amazon.com/images/I/81DFgbqOnCL.jpg;https://m.media-amazon.com/images/I/715vwaWbtHL.jpg;https://m.media-amazon.com/images/I/61qt6xC+ntL.jpg,"BakBlade 3.0 Stealth – Rückenrasierer für Herren, Extra Langer, Ergonomischer Griff für eine Gründliche, Schmerzfreie Rasur",13542.0,4.3,79.95 -C0A,704.0,,,79.95 -C0A,89.95 -C0A,"Drogerie & Körperpflege › Rasur & Enthaarung › Trimmer, Scherer & Körperhaartrimmer › Körperhaartrimmer",Beauty,B0DCBT53WD,0850058809199,BAKBLADE,,,"BakBlade 3.0 Stealth - erkekler için sırtlı tıraş makinesi, yakın, ağrısız bir tıraş için ekstra uzun, ergonomik sap","Eczane ve Kişisel Bakım › Tıraş ve Epilasyon › Düzelticiler, Saç Kesme Makineleri ve Vücut Tüyü Düzelticiler › Vücut Tüyü Düzelticiler",True,True
https://m.media-amazon.com/images/I/8194szfKzaL.jpg;https://m.media-amazon.com/images/I/81v+v8EOj8L.jpg;https://m.media-amazon.com/images/I/81nz4mviyLL.jpg;https://m.media-amazon.com/images/I/81Mb73H5fyL.jpg;https://m.media-amazon.com/images/I/81EQfVeW+CL.jpg;https://m.media-amazon.com/images/I/81mWEqV+CAL.jpg,BakBlade 3.0 Stealth Back Shaver All-in-1-Pflegeset – 23-Zoll-Griff – Inklusive Lotion-Applikator und 3 zusätzlichen Klingen-Nachfüllpackungen – Schmerzfreie Rasur für Männer,13542.0,4.3,94.95 -C0A,7.0,,,94.95 -C0A,89.95 -C0A,"Drogerie & Körperpflege › Rasur & Enthaarung › Trimmer, Scherer & Körperhaartrimmer › Körperhaartrimmer",Beauty,B0FMKD6V8R,0850058809229,BAKBLADE,,,"BakBlade 3.0 Gizli Sırt Tıraş Makinesi Hepsi Bir Arada Bakım Seti - 23"" Sap - Losyon Aplikatörü ve 3 Ek Bıçak Yedeği içerir - Erkekler için Ağrısız Tıraş","Eczane ve Kişisel Bakım › Tıraş ve Epilasyon › Düzelticiler, Saç Kesme Makineleri ve Vücut Tüyü Düzelticiler › Vücut Tüyü Düzelticiler",True,True
https://m.media-amazon.com/images/I/61gPsxAuGyL.jpg;https://m.media-amazon.com/images/I/91mfMzWm-eL.jpg;https://m.media-amazon.com/images/I/91o75P7mlBL.jpg;https://m.media-amazon.com/images/I/61irVct0TEL.jpg;https://m.media-amazon.com/images/I/71JBWTVv-PL.jpg;https://m.media-amazon.com/images/I/81zFM4leqML.jpg;https://m.media-amazon.com/images/I/81c0xo7yygL.jpg;https://m.media-amazon.com/images/I/71AW3ZSY7cL.jpg;https://m.media-amazon.com/images/I/71SbI4ve3vL.jpg,"Braun MultiGrill 9 CG 9167, Kontaktgrill mit Grill-, Flach- und Waffelplatten und Temperaturfühler, Grillpositionen: Kontakt, Ofen, Spülmaschinenfeste Platten, Fettauffangschale, Boost-Funktion 265°",13722.0,4.6,259.00 -C0A,178.0,259.00 -C0A,178.0,259.00 -C0A,361.99 -C0A,"Küche, Haushalt & Wohnen › Elektrische Küchengeräte › Innengrills & Raclettes › Elektrische Tischgrills",Küche & Haushalt,B0DFYY8VGL,8021098002549,Braun,,,"Braun MultiGrill 9 CG 9167, ızgaralı temaslı ızgara, düz ve waffle plakaları ve sıcaklık sensörü, ızgara konumları: temaslı, fırın, bulaşık makinesinde yıkanabilir plakalar, yağ damlama tepsisi, güçlendirme işlevi 265°","Mutfak, ev ve yaşam › Elektrikli mutfak aletleri › İç mekan ızgaraları ve raclette'ler › Elektrikli masa ızgaraları",True,True
https://m.media-amazon.com/images/I/61p-AKXNBrL.jpg;https://m.media-amazon.com/images/I/71eo+tSAp1L.jpg;https://m.media-amazon.com/images/I/713m3pdYwFL.jpg;https://m.media-amazon.com/images/I/71zIgdHRaCL.jpg;https://m.media-amazon.com/images/I/71b6t8V3ohL.jpg;https://m.media-amazon.com/images/I/71lv07FQzxL.jpg;https://m.media-amazon.com/images/I/51GSWCxXBvL.jpg;https://m.media-amazon.com/images/I/71zFC8LMKmL.jpg;https://m.media-amazon.com/images/I/51c2q-c56KL.jpg;https://m.media-amazon.com/images/I/41Ce78+qMAL.jpg,"Braun MultiGrill 9 CG9043, 3-in-1 Kontaktgrill, BBQ & Ofen, große Grillfläche (16 Burger), 2000W, 250°, spülmaschinengeeignet (Plancha, & Grill), Fettauffangschale, Elektrogrill Indoor",13722.0,4.6,199.90 -C0A,2.0,199.90 -C0A,2.0,199.90 -C0A,268.99 -C0A,"Küche, Haushalt & Wohnen › Elektrische Küchengeräte › Innengrills & Raclettes › Elektrische Tischgrills",Küche & Haushalt,B0C3M4GR6S,8021098002501,Braun Household,,,"Braun MultiGrill 9 CG9043, 3'ü 1 arada temaslı ızgara, Barbekü ve fırın, geniş ızgara yüzeyi (16 burger), 2000 W, 250°, bulaşık makinesinde yıkanabilir (plancha ve ızgara), yağ damlama tepsisi, iç mekan elektrikli ızgara","Mutfak, ev ve yaşam › Elektrikli mutfak aletleri › İç mekan ızgaraları ve raclette'ler › Elektrikli masa ızgaraları",True,True
https://m.media-amazon.com/images/I/51GRbT9XigL.jpg;https://m.media-amazon.com/images/I/71A+5ISBF9L.jpg;https://m.media-amazon.com/images/I/71Hik+qUQiL.jpg;https://m.media-amazon.com/images/I/81eyh+vV0zL.jpg;https://m.media-amazon.com/images/I/81XiTp+t4wL.jpg;https://m.media-amazon.com/images/I/81rtfzZXYvL.jpg;https://m.media-amazon.com/images/I/81mT1nthpaL.jpg;https://m.media-amazon.com/images/I/71fRLEtmAwL.jpg;https://m.media-amazon.com/images/I/41r21oqcizL.jpg;https://m.media-amazon.com/images/I/51CO3vCc37L.jpg,"Braun MultiGrill 9 Pro CG 9160, Elektrogrill mit 2 unabhängigen Thermostaten, 3 Kochpositionen, spülmaschinenfeste Platten, integrierte Thermosonde, 2200 W, Schwarz/Edelstahl",13722.0,4.6,179.00 -C0A,4.0,179.00 -C0A,4.0,179.00 -C0A,346.54 -C0A,"Küche, Haushalt & Wohnen › Elektrische Küchengeräte › Innengrills & Raclettes › Elektrische Tischgrills",Küche & Haushalt,B0CJY1VGF6,8021098002532,Braun,,,"Braun MultiGrill 9 Pro CG 9160, 2 bağımsız termostatlı elektrikli ızgara, 3 pişirme konumu, bulaşık makinesinde yıkanabilir plakalar, entegre termal prob, 2200 W, siyah/paslanmaz çelik","Mutfak, ev ve yaşam › Elektrikli mutfak aletleri › İç mekan ızgaraları ve raclette'ler › Elektrikli masa ızgaraları",True,True
https://m.media-amazon.com/images/I/41DIoGTvAiL.jpg;https://m.media-amazon.com/images/I/51+c+C4uvoL.jpg;https://m.media-amazon.com/images/I/41txuuEQ8zL.jpg;https://m.media-amazon.com/images/I/41tsdVVuy6L.jpg;https://m.media-amazon.com/images/I/415TqDloBCL.jpg;https://m.media-amazon.com/images/I/41Gylq5TomL.jpg;https://m.media-amazon.com/images/I/41D7We61jUL.jpg;https://m.media-amazon.com/images/I/41Sx2GDHZ8L.jpg,"Philips Body Groomer, Serie 5000 Duschfest, mit rückwärtiger Befestigung und Hautkomfort-System, kabelgebundene und kabellose Nutzung, mit UK-Stecker – BG5020/13",14824.0,4.4,,,,,,64.99 -C0A,"Drogerie & Körperpflege › Rasur & Enthaarung › Trimmer, Scherer & Körperhaartrimmer › Körperhaartrimmer",Drogerie & Körperpflege,B07B36BQGH,8710103848165,Philips,,,"Philips Vücut Bakım Seti, 5000 Serisi Duşta Kullanılabilir, Arkadan Bağlantılı ve Cilt Konfor Sistemiyle, Kablolu ve Kablosuz Kullanım, Birleşik Krallık Fişli - BG5020/13","Eczane ve Kişisel Bakım › Tıraş ve Epilasyon › Düzelticiler, Saç Kesme Makineleri ve Vücut Tüyü Düzelticiler › Vücut Tüyü Düzelticiler",True,True
https://m.media-amazon.com/images/I/81Gh3UVbjEL.jpg;https://m.media-amazon.com/images/I/81eLVLuW0wL.jpg;https://m.media-amazon.com/images/I/61V40NbM5LL.jpg;https://m.media-amazon.com/images/I/71n8VqnuUdL.jpg;https://m.media-amazon.com/images/I/61efOmr5ffL.jpg;https://m.media-amazon.com/images/I/81Jz2fc+OLL.jpg;https://m.media-amazon.com/images/I/71BeWtTfF1L.jpg,"Philips Bodygroom Series 5000 – Trimmer für Männer mit Rasiersystem mit Dreifachschutz, auch zur Nutzung im Intimbereich, 100% duschfest, 100 Min. Laufzeit, Modell BG5485/30",14827.0,4.3,79.99 -C0A,3.0,79.99 -C0A,3.0,79.99 -C0A,79.99 -C0A,"Drogerie & Körperpflege › Rasur & Enthaarung › Trimmer, Scherer & Körperhaartrimmer › Körperhaartrimmer",Drogerie & Körperpflege,B0FJM3NZVC,8720689048187,Philips,,,"Philips Bodygroom Series 5000 - üçlü korumalı tıraş sistemine sahip erkekler için düzeltici, aynı zamanda mahrem bölgede kullanıma yönelik, %100 duşa dayanıklı, 100 dak. çalışma süresi, model BG5485/30","Eczane ve Kişisel Bakım › Tıraş ve Epilasyon › Düzelticiler, Saç Kesme Makineleri ve Vücut Tüyü Düzelticiler › Vücut Tüyü Düzelticiler",True,True
https://m.media-amazon.com/images/I/71iBi7b+g5L.jpg;https://m.media-amazon.com/images/I/71owZphP7EL.jpg;https://m.media-amazon.com/images/I/81sYmUcRSVL.jpg;https://m.media-amazon.com/images/I/71Mr0H+0-uL.jpg;https://m.media-amazon.com/images/I/71ZjLR0tpIL.jpg;https://m.media-amazon.com/images/I/71k4GyPvT9L.jpg;https://m.media-amazon.com/images/I/81IXv9FSMWL.jpg;https://m.media-amazon.com/images/I/51Pk3blJKKL.jpg,"ROMMELSBACHER RC 1600 Raclette-Grill fun for 4+4 (Tischgrill, für 8 Personen, erweiterbar, Parkdeck, Alu-Druckguss-Grillplatte mit Xylan Plus Antihaftbeschichtung, 1460 W) silber",15585.0,4.6,149.09 -C0A,5.0,149.09 -C0A,5.0,149.09 -C0A,209.99 -C0A,"Küche, Haushalt & Wohnen › Elektrische Küchengeräte › Innengrills & Raclettes › Raclettes",Küche & Haushalt,B075ZQ47VX,4001797239501,Rommelsbacher,,,"ROMMELSBACHER RC 1600 4+4 için Raclette ızgara eğlencesi (masa ızgarası, 8 kişilik, genişletilebilir, park alanı, Xylan Plus yapışmaz kaplamalı döküm alüminyum ızgara plakası, 1460 W) gümüş","Mutfak, ev ve yaşam › Elektrikli mutfak aletleri › İç mekan ızgaraları ve raclette'ler › Raclette'ler",True,True
https://m.media-amazon.com/images/I/71aK9FXyPVL.jpg;https://m.media-amazon.com/images/I/71dqBbnBKbL.jpg;https://m.media-amazon.com/images/I/81qNG8QhH2L.jpg;https://m.media-amazon.com/images/I/71QXMbR6g4L.jpg;https://m.media-amazon.com/images/I/71k4GyPvT9L.jpg;https://m.media-amazon.com/images/I/71TGgI+axnL.jpg;https://m.media-amazon.com/images/I/81IXv9FSMWL.jpg;https://m.media-amazon.com/images/I/51+q92epCML.jpg;https://m.media-amazon.com/images/I/51Pk3blJKKL.jpg,"ROMMELSBACHER RC 800 Raclette-Grill fun for 4 (Tischgrill, für 4 Personen, erweiterbar, Parkdeck, Alu-Druckguss-Grillplatte mit Xylan Plus Antihaftbeschichtung, 730 W) silber",15586.0,4.6,79.40 -C0A,3.0,79.40 -C0A,3.0,79.40 -C0A,116.99 -C0A,"Küche, Haushalt & Wohnen › Elektrische Küchengeräte › Innengrills & Raclettes › Raclettes",Küche & Haushalt,B075ZS5B32,4001797239402,Rommelsbacher,,,"ROMMELSBACHER RC 800 4 kişilik Raclette ızgara eğlencesi (masa ızgarası, 4 kişilik, genişletilebilir, park alanı, Xylan Plus yapışmaz kaplamalı döküm alüminyum ızgara plakası, 730 W) gümüş","Mutfak, ev ve yaşam › Elektrikli mutfak aletleri › İç mekan ızgaraları ve raclette'ler › Raclette'ler",True,True
https://m.media-amazon.com/images/I/615ocaeTD8L.jpg;https://m.media-amazon.com/images/I/71Cty66V25L.jpg;https://m.media-amazon.com/images/I/71rFicVTw-L.jpg;https://m.media-amazon.com/images/I/71YpqBu6wkL.jpg;https://m.media-amazon.com/images/I/71i2PfT-VoL.jpg;https://m.media-amazon.com/images/I/61+08eRM8qL.jpg;https://m.media-amazon.com/images/I/71pQ9xblwCL.jpg,"Hi-SHOCK DLP Pro Blue Heaven | DLP Link 3D Brille für 3D DLP Beamer von Acer, BenQ, Largo, Optoma, Viewsonic, LG [Shutterbrille | 96-144 Hz | wiederaufladbar | 32g | DLP Link | Blau]",12567.0,4.4,69.90 -C0A,15.0,,,69.90 -C0A,69.90 -C0A,Elektronik & Foto › Fernseher & Heimkino › Zubehör › 3D Brillen,CE,B016YTFDKM,0731683263894,Hi-SHOCK,,,"Hi-SHOCK DLP Pro Mavi Cennet | Acer, BenQ, Largo, Optoma, Viewsonic, LG'den 3D DLP projektörler için DLP Link 3D gözlük [deklanşör gözlük | 96-144Hz | şarj edilebilir | 32g | Veri Kaybını Önleme Bağlantısı | Mavi]",Elektronik ve Fotoğraf › TV'ler ve Ev Sineması › Aksesuarlar › 3D gözlükler,True,True
