Image,Title,Buy Box: Current,TL fiyat,Categories: Tree,ASIN,Product Codes: EAN,Brand,Title (TR),Categories: Tree (TR),Title (TR) success,Categories: Tree (TR) success
https://m.media-amazon.com/images/I/31lWtOL0RpL.jpg;https://m.media-amazon.com/images/I/41t1YR9YokL.jpg;https://m.media-amazon.com/images/I/41OIC-SUE+L.jpg;https://m.media-amazon.com/images/I/315Ai1ptJfL.jpg;https://m.media-amazon.com/images/I/31FrkmdQSfL.jpg,Kingston Canvas React Plus 128GB SDXC Speicherkarte UHS-II 300R/260W U3 V90 für Full HD/4K/8K - SDR2/128GB,132.43,7283.65,Computer & Zubehör › Datenspeicher › Externe Datenspeicher › Speicherkarten › SecureDigital-Cards,B09XC3D96V,740617301960,Kingston,"Kingston Canvas React Plus 128 GB SDXC Hafıza Kartı UHS-II 300R/260 W U3 V90, Full HD/4K/8K - SDR2/128 GB",Bilgisayarlar ve Aksesuarlar › Veri Depolama › Harici Veri Depolama › Hafıza Kartları › Dijital Kartlar,True,True
https://m.media-amazon.com/images/I/31kNRX0KgZL.jpg;https://m.media-amazon.com/images/I/519kB2gInTL.jpg;https://m.media-amazon.com/images/I/41EbkoQFJoL.jpg;https://m.media-amazon.com/images/I/51sfQAhDH3L.jpg;https://m.media-amazon.com/images/I/41DOdt1SiHL.jpg,"Integral 1TB microSD-Karte Premium Hochgeschwindigkeits-4K-Video-Speicherkarte – Bis zu 100MB/s Lesen und 50MB/s Schreiben, UHS-I, U3, Klasse 10, A1 App-Performance – Smartphones, Tablets, Drohnen",118.65,6525.75,Bilgisayarlar ve Aksesuarlar › Veri Depolama › Harici Veri Depolama › Hafıza Kartları › Micro SD,B0CGXMZC22,5055288450318,Integral,"Integral 1 TB microSD Kart Premium Yüksek Hızlı 4K Video Bellek Kartı - 100 MB/s'ye kadar Okuma ve 50 MB/s'ye kadar Yazma, UHS-I, U3, Sınıf 10, A1 Uygulama Performansı - Akıllı Telefonlar, Tabletler, Drone'lar",Bilgisayarlar ve Aksesuarlar › Veri Depolama › Harici Veri Depolama › Hafıza Kartları › Micro SD,True,True
https://m.media-amazon.com/images/I/31DNeu4buUL.jpg;https://m.media-amazon.com/images/I/51f3PpJmT0L.jpg;https://m.media-amazon.com/images/I/41q5osyXizL.jpg;https://m.media-amazon.com/images/I/51QxOtNP2sL.jpg;https://m.media-amazon.com/images/I/41FnAfLPuvL.jpg;https://m.media-amazon.com/images/I/51zH-hhzfvL.jpg;https://m.media-amazon.com/images/I/51oJTVhCEcL.jpg;https://m.media-amazon.com/images/I/41S-x86HCoL.jpg,"Integral Momentum I 1 TB microSDXC-Karte – bis 210 MB/s lesen, 180 MB/s schreiben, V30, U3, A2 – 4K/5K UHD für GoPro, DJI-Drohnen, Action- & 360°-Kameras – wasserdicht, stoßfest, robust",149.95,8247.25,Bilgisayarlar ve Aksesuarlar › Veri Depolama › Harici Veri Depolama › Hafıza Kartları › Micro SD,B0FV328P47,5055288452350,Integral,"Integral Momentum I 1 TB microSDXC Kart - 210 MB/s'ye kadar Okuma, 180 MB/s'ye kadar Yazma, V30, U3, A2 - GoPro, DJI Drone'lar, Aksiyon ve 360° Kameralar için 4K/5K UHD - Su Geçirmez, Darbeye Dayanıklı, Sağlam",Bilgisayarlar ve Aksesuarlar › Veri Depolama › Harici Veri Depolama › Hafıza Kartları › Micro SD,True,True
https://m.media-amazon.com/images/I/417WuN7gocL.jpg;https://m.media-amazon.com/images/I/41dr4uzBAeL.jpg;https://m.media-amazon.com/images/I/510YAoC8GDL.jpg;https://m.media-amazon.com/images/I/518MOQRtFXL.jpg;https://m.media-amazon.com/images/I/41VGb-QbEbL.jpg;https://m.media-amazon.com/images/I/41F9APjZw6L.jpg;https://m.media-amazon.com/images/I/41e3KzBrvZL.jpg;https://m.media-amazon.com/images/I/41xIYGxoyHL.jpg,"GIGASTONE 64GB SDXC Speicherkarte 5er-Pack, bis zu 80 MB/s für Digitalkameras Canon Sony Olympus PC, UHS-I U1 Klasse 10",125.98,6928.9,Computer & Zubehör › Datenspeicher › Externe Datenspeicher › Speicherkarten › SecureDigital-Cards,B08MJ3ZQK6,804272755527,Gigastone,"GIGASTONE 64GB SDXC hafıza kartı paketi 5'li, dijital kameralar için 80 MB/s'ye kadar Canon Sony Olympus PC, UHS-I U1 Sınıf 10",Bilgisayarlar ve Aksesuarlar › Veri Depolama › Harici Veri Depolama › Hafıza Kartları › Dijital Kartlar,True,True
https://m.media-amazon.com/images/I/41sFXMr-M6L.jpg;https://m.media-amazon.com/images/I/41SfY3QnVSL.jpg;https://m.media-amazon.com/images/I/31QdZXGkPyL.jpg;https://m.media-amazon.com/images/I/41M+PcswnuL.jpg;https://m.media-amazon.com/images/I/41+mXHSk7DL.jpg,Kingston Canvas Go Plus microSDXC Speicherkarte Gen4 200MB/s A2 U3 V30 512GB Einzelpaket ohne ADP-SDCG4/512GBSP,117.96,6487.8,Bilgisayarlar ve Aksesuarlar › Veri Depolama › Harici Veri Depolama › Hafıza Kartları › Micro SD,B0F29XY5WD,740617348071,Kingston,"Kingston Canvas Go Plus microSDXC hafıza kartı Gen4 200 MB/sn A2 U3 V30 512 GB tek paket, ADP-SDCG4/512GBSP olmadan",Bilgisayarlar ve Aksesuarlar › Veri Depolama › Harici Veri Depolama › Hafıza Kartları › Micro SD,True,True
https://m.media-amazon.com/images/I/41-N+Y9XBBL.jpg;https://m.media-amazon.com/images/I/419JyRcWRyL.jpg;https://m.media-amazon.com/images/I/31vaX9VzDLL.jpg;https://m.media-amazon.com/images/I/41M+PcswnuL.jpg;https://m.media-amazon.com/images/I/41+mXHSk7DL.jpg,Kingston Canvas Go Plus microSDXC Speicherkarte Gen4 200MB/s A2 U3 V30 1TB Einzelpaket ohne ADP-SDCG4/1TBSP,168.00,9240.0,Bilgisayarlar ve Aksesuarlar › Veri Depolama › Harici Veri Depolama › Hafıza Kartları › Micro SD,B0F2B15LCG,740617348125,Kingston,"Kingston Canvas Go Plus microSDXC hafıza kartı Gen4 200MB/s A2 U3 V30 1TB tek paket, ADP-SDCG4/1TBSP olmadan",Bilgisayarlar ve Aksesuarlar › Veri Depolama › Harici Veri Depolama › Hafıza Kartları › Micro SD,True,True
https://m.media-amazon.com/images/I/317rSxmf+UL.jpg;https://m.media-amazon.com/images/I/31ApJkbcWfL.jpg;https://m.media-amazon.com/images/I/31yzcA1oIQL.jpg;https://m.media-amazon.com/images/I/41+hH67VFJL.jpg;https://m.media-amazon.com/images/I/51wKt1ihvfL.jpg;https://m.media-amazon.com/images/I/41SXzc1qvqL.jpg,Kingston Canvas Go Plus microSDXC Speicherkarte Gen4 200MB/s A2 U3 V30 1TB Karte + Adapter-SDCG4/1TB,155.60,8558.0,Bilgisayarlar ve Aksesuarlar › Veri Depolama › Harici Veri Depolama › Hafıza Kartları › Micro SD,B0F2B1YK67,740617348095,Kingston,Kingston Canvas Go Plus microSDXC Hafıza Kartı Gen4 200 MB/s A2 U3 V30 1 TB Kart + Adaptör SDCG4/1 TB,Bilgisayarlar ve Aksesuarlar › Veri Depolama › Harici Veri Depolama › Hafıza Kartları › Micro SD,True,True
https://m.media-amazon.com/images/I/31EQbK12LNL.jpg;https://m.media-amazon.com/images/I/31W5p9xYiWL.jpg;https://m.media-amazon.com/images/I/31Qyxh-0l3L.jpg,"Seagate SkyHawk 8TB interne Festplatte HDD, Videoaufnahme bis zu 64 Kameras, 3.5 Zoll, 64 MB Cache, SATA 6GB/s, silber, FFP, inkl. 3 Jahre Rescue Service, Modellnr.: ST8000VX010",234.90,12919.5,Computer & Zubehör › Datenspeicher › Interner Speicher › Festplatten,B0BLT68HLF,763649148112,Seagate,"Seagate SkyHawk 8 TB dahili sabit sürücü HDD, 64 kameraya kadar video kaydı, 3,5 inç, 64 MB önbellek, SATA 6 GB/s, gümüş, FFP, dahil. 3 yıllık kurtarma hizmeti, model numarası: ST8000VX010",Bilgisayarlar ve Aksesuarlar › Veri Depolama › Dahili Depolama,True,True
https://m.media-amazon.com/images/I/41QV3henzmL.jpg;https://m.media-amazon.com/images/I/41v1OOHAa2L.jpg;https://m.media-amazon.com/images/I/51RItnZgEJL.jpg;https://m.media-amazon.com/images/I/51lhQIBusmL.jpg;https://m.media-amazon.com/images/I/513hZo8vEyL.jpg;https://m.media-amazon.com/images/I/51o3ksSQZgL.jpg;https://m.media-amazon.com/images/I/51OMZlUQj6L.jpg,"Transcend 128GB CompactFlash 1000 Speicherkarte, bis zu 160/120 MB/s, UDMA 7, VPG-65 für 4K UHDTV & Full HD Video - TS128GCF1000",134.99,7424.45,Computer & Zubehör › Datenspeicher › Externe Datenspeicher › Speicherkarten › Compact Flash,B009S61AFQ,760557823957,Transcend,"Transcend 128 GB CompactFlash 1000 hafıza kartı, 160/120 MB/s'ye kadar, UDMA 7, 4K UHDTV ve Full HD video için VPG-65 - TS128GCF1000",Bilgisayarlar ve Aksesuarlar › Veri Depolama › Harici Veri Depolama,True,True
https://m.media-amazon.com/images/I/21GCkTOMKiL.jpg;https://m.media-amazon.com/images/I/218KI-PiuJL.jpg,Huawei Scharger-22KT-S0 Wallbox,459.00,25245.0,Computer & Zubehör › Datenspeicher › Externe Datenspeicher › Externe Festplatten,B0D58MXQPJ,886598232265,HUAWEI,Huawei Scharger-22KT-S0 duvar kutusu,Bilgisayarlar ve Aksesuarlar › Veri Depolama › Harici Veri Depolama › Harici Sabit Sürücüler,True,True
https://m.media-amazon.com/images/I/51UageVDPsL.jpg;https://m.media-amazon.com/images/I/41dr4uzBAeL.jpg;https://m.media-amazon.com/images/I/51xY7i-hUPL.jpg;https://m.media-amazon.com/images/I/51dXp8OyLaL.jpg;https://m.media-amazon.com/images/I/51huSg8BUeL.jpg;https://m.media-amazon.com/images/I/411cUnPwitL.jpg;https://m.media-amazon.com/images/I/41YfVdrGkgL.jpg,"GIGASTONE 128GB SDXC Speicherkarte 5er-Pack, 4K Kamera Pro, bis zu 100 MB/s für Digitalkameras Canon, 4K UHD Videoaufnahmen UHS-I U3 V30 Klasse 10",218.99,12044.45,Computer & Zubehör › Datenspeicher › Externe Datenspeicher › Speicherkarten › SecureDigital-Cards,B09KZPBCZF,804272758443,Gigastone,"GIGASTONE 128 GB SDXC hafıza kartı paketi 5'li, 4K Camera Pro, Canon dijital kameralar için 100 MB/s'ye kadar, 4K UHD video kayıtları UHS-I U3 V30 Sınıf 10",Bilgisayarlar ve Aksesuarlar › Veri Depolama › Harici Veri Depolama › Hafıza Kartları › Dijital Kartlar,True,True
https://m.media-amazon.com/images/I/219ZYnlS7AL.jpg;https://m.media-amazon.com/images/I/41D2PIq27zL.jpg;https://m.media-amazon.com/images/I/21OA1EuwjuL.jpg;https://m.media-amazon.com/images/I/31X83pJNzoL.jpg;https://m.media-amazon.com/images/I/41qH-B+y4tL.jpg;https://m.media-amazon.com/images/I/41FR3aiSg0L.jpg;https://m.media-amazon.com/images/I/31fU+s5S2HL.jpg;https://m.media-amazon.com/images/I/31dAEGz9etL.jpg;https://m.media-amazon.com/images/I/21zbB7t6JyL.jpg;https://m.media-amazon.com/images/I/314Z3EG85PL.jpg;https://m.media-amazon.com/images/I/311uSxTX0BL.jpg,"Verbatim Store 'n' Go Secure 2 TB (2000 GB), USB 3.1 Typ-C, Externe Festplatte mit Passwortschutz durch Tastenfeld, Stromversorgung durch USB - schwarz",100.72,5539.6,Computer & Zubehör › Datenspeicher › Externe Datenspeicher › Externe Festplatten,B07F2Q6XKP,23942534037,Verbatim,"Verbatim Store 'n' Go Secure 2 TB (2000 GB), USB 3.1 Type-C, Tuş Takımı Parola Korumalı Harici Sabit Sürücü, USB'den Destekli - Siyah",Bilgisayarlar ve Aksesuarlar › Veri Depolama › Harici Veri Depolama › Harici Sabit Sürücüler,True,True
https://m.media-amazon.com/images/I/31ndonMnjqL.jpg;https://m.media-amazon.com/images/I/51JC8PMX8mL.jpg;https://m.media-amazon.com/images/I/41Nftp0zZKL.jpg;https://m.media-amazon.com/images/I/51sDpODMWfL.jpg;https://m.media-amazon.com/images/I/51uK+-+84PL.jpg;https://m.media-amazon.com/images/I/41L2qNJeisL.jpg;https://m.media-amazon.com/images/I/41p6r2zpwxL.jpg;https://m.media-amazon.com/images/I/41nDfao7p8L.jpg,"Lexar SL200 2TB Portable SSD, Externe SSD, Solid State Drive, Bis zu 550 MB/s Lesen, 400 MB/s Schreiben, USB Type-C (LSL200X002T-RNNNG)",218.42,12013.1,Computer & Zubehör › Datenspeicher › Externe Datenspeicher › Externe Solid State Drives,B09T9YQCT3,4895217905998,Lexar,"Lexar SL200 2 TB Taşınabilir SSD, Harici SSD, Katı Hal Sürücü, 550 MB/s'ye kadar Okuma, 400 MB/s'ye kadar Yazma, USB Tip-C (LSL200X002T-RNNNG)",Bilgisayarlar ve Aksesuarlar › Veri Depolama › Harici Veri Depolama,True,True
https://m.media-amazon.com/images/I/31ndonMnjqL.jpg;https://m.media-amazon.com/images/I/51JC8PMX8mL.jpg;https://m.media-amazon.com/images/I/41Nftp0zZKL.jpg;https://m.media-amazon.com/images/I/51sDpODMWfL.jpg;https://m.media-amazon.com/images/I/51uK+-+84PL.jpg;https://m.media-amazon.com/images/I/41L2qNJeisL.jpg;https://m.media-amazon.com/images/I/41p6r2zpwxL.jpg;https://m.media-amazon.com/images/I/41nDfao7p8L.jpg;https://m.media-amazon.com/images/I/31xlZjU4TYL.jpg,"Lexar SL200 1TB Portable SSD, Externe SSD, Solid State Drive, Bis zu 550 MB/s Lesen, 400 MB/s Schreiben, USB Type-C (LSL200X001T-RNNNG)",104.99,5774.45,Computer & Zubehör › Datenspeicher › Externe Datenspeicher › Externe Solid State Drives,B09T9T56J5,4895217905981,Lexar,"Lexar SL200 1 TB Taşınabilir SSD, Harici SSD, Katı Hal Sürücü, 550 MB/s'ye kadar Okuma, 400 MB/s'ye kadar Yazma, USB Tip-C (LSL200X001T-RNNNG)",Bilgisayarlar ve Aksesuarlar › Veri Depolama › Harici Veri Depolama,True,True
https://m.media-amazon.com/images/I/31IfwnXS3xL.jpg;https://m.media-amazon.com/images/I/41Euby6eocL.jpg;https://m.media-amazon.com/images/I/41fT82Yp7YL.jpg;https://m.media-amazon.com/images/I/411izgTmkUL.jpg;https://m.media-amazon.com/images/I/41vXC1Ts-zL.jpg;https://m.media-amazon.com/images/I/41Pp4JR3bdL.jpg,"Lexar Portable SSD 2TB, bis zu 2000MB/s Lesen und Schreiben USB 3.2 Gen 2x2, Externe SSD IP66 Wasser- und Staubschutz, kompatibel mit Mac/PC, iPhone 15 Pro, Kamera",255.00,14025.0,Computer & Zubehör › Datenspeicher › Externe Datenspeicher › Externe Solid State Drives,B0DBLNQ3R6,4895217908814,Lexar,"Lexar Taşınabilir SSD 2 TB, 2000 MB/s'ye kadar Okuma ve Yazma USB 3.2 Gen 2x2, Harici SSD IP66 Su ve Toz Koruması, Mac/PC ile uyumlu, iPhone 15 Pro, Kamera",Bilgisayarlar ve Aksesuarlar › Veri Depolama › Harici Veri Depolama,True,True
https://m.media-amazon.com/images/I/51D22ResoEL.jpg;https://m.media-amazon.com/images/I/4191YbkygDL.jpg;https://m.media-amazon.com/images/I/41E51x1DPbL.jpg;https://m.media-amazon.com/images/I/51tcOzRvYYL.jpg;https://m.media-amazon.com/images/I/51T7sen6HtL.jpg;https://m.media-amazon.com/images/I/415giiF4QEL.jpg;https://m.media-amazon.com/images/I/41egZW5t8yL.jpg;https://m.media-amazon.com/images/I/51pk-cXabJL.jpg;https://m.media-amazon.com/images/I/41pgAXOTCOL.jpg,"Nextorage CFexpress 4.0 Typ B Karte 256GB, japanische speicherkarte datenspeicher CF Express Type B, Kamera Zubehör für Sony/Nikon/Canon/Panasonic/Fujifilm, B3SE NX-B3SE256G",148.49,8166.95,Computer & Zubehör › Datenspeicher › Externe Datenspeicher › Speicherkarten › Compact Flash,B0DM1C2K2K,810059751040,Nextorage,"Nextorage CFexpress 4.0 Tip B Kart 256 GB, Japon hafıza kartı veri depolama CF Express Tip B, Sony/Nikon/Canon/Panasonic/Fujifilm için kamera aksesuarları, B3SE NX-B3SE256G",Bilgisayarlar ve Aksesuarlar › Veri Depolama › Harici Veri Depolama,True,True
https://m.media-amazon.com/images/I/31iBQzQiy1L.jpg;https://m.media-amazon.com/images/I/41W0oiJRlRL.jpg;https://m.media-amazon.com/images/I/413jx+K0J8L.jpg;https://m.media-amazon.com/images/I/41Dj5RLQAEL.jpg;https://m.media-amazon.com/images/I/41+jTn0qVYL.jpg;https://m.media-amazon.com/images/I/41EExuRilxL.jpg,"Lexar Externe SSD 4TB, USB 3.2 Gen2x2 Portable SSD, bis zu 2000 MB/s Lesen, 1800 MB/s Schreiben, Tragbare SSD für iPhone15-Serie/Mac/PS5/XBOX/Laptop/PC und Spielkonsole",412.00,22660.0,Computer & Zubehör › Datenspeicher › Externe Datenspeicher › Externe Solid State Drives,B0D92BWXZ4,4895217908241,Lexar,"Lexar Harici SSD 4 TB, USB 3.2 Gen2x2 Taşınabilir SSD, 2000 MB/s'ye kadar Okuma, 1800 MB/s'ye kadar Yazma, iPhone15 Serisi/Mac/PS5/XBOX/Dizüstü Bilgisayar/PC ve Oyun Konsolu için Taşınabilir SSD",Bilgisayarlar ve Aksesuarlar › Veri Depolama › Harici Veri Depolama,True,True
https://m.media-amazon.com/images/I/31IfwnXS3xL.jpg;https://m.media-amazon.com/images/I/41Euby6eocL.jpg;https://m.media-amazon.com/images/I/41fT82Yp7YL.jpg;https://m.media-amazon.com/images/I/411izgTmkUL.jpg;https://m.media-amazon.com/images/I/41vXC1Ts-zL.jpg;https://m.media-amazon.com/images/I/41Pp4JR3bdL.jpg,"Lexar Portable SSD 1TB, bis zu 2000MB/s Lesen und Schreiben USB 3.2 Gen 2x2, Externe SSD IP66 Wasser- und Staubschutz, kompatibel mit Mac/PC, iPhone 15 Pro, Kamera",113.49,6241.95,Computer & Zubehör › Datenspeicher › Externe Datenspeicher › Externe Solid State Drives,B0DBLMT1NF,4895217908807,Lexar,"Lexar Taşınabilir SSD 1 TB, 2000 MB/s'ye kadar Okuma ve Yazma USB 3.2 Gen 2x2, Harici SSD IP66 Su ve Toz Koruması, Mac/PC ile uyumlu, iPhone 15 Pro, Kamera",Bilgisayarlar ve Aksesuarlar › Veri Depolama › Harici Veri Depolama,True,True
https://m.media-amazon.com/images/I/21F+0InxHzL.jpg;https://m.media-amazon.com/images/I/311xw97TkPL.jpg;https://m.media-amazon.com/images/I/415av-hL9vL.jpg;https://m.media-amazon.com/images/I/41fT82Yp7YL.jpg;https://m.media-amazon.com/images/I/411izgTmkUL.jpg;https://m.media-amazon.com/images/I/41vXC1Ts-zL.jpg;https://m.media-amazon.com/images/I/41Pp4JR3bdL.jpg,"Lexar Portable SSD 4TB, bis zu 2000MB/s Lesen und Schreiben USB 3.2 Gen 2x2, Externe SSD IP66 Wasser- und Staubschutz, kompatibel mit Mac/PC, iPhone 15 Pro, Kamera",542.99,29864.45,Computer & Zubehör › Datenspeicher › Externe Datenspeicher › Externe Solid State Drives,B0DBLN486C,4895217908821,Lexar,"Lexar Taşınabilir SSD 4 TB, 2000 MB/sn'ye kadar Okuma ve Yazma USB 3.2 Gen 2x2, Harici SSD IP66 Su ve Toz Koruması, Mac/PC ile uyumlu, iPhone 15 Pro, Kamera",Bilgisayarlar ve Aksesuarlar › Veri Depolama › Harici Veri Depolama,True,True
https://m.media-amazon.com/images/I/31aAqoN0xLL.jpg;https://m.media-amazon.com/images/I/31fkxqccn1L.jpg;https://m.media-amazon.com/images/I/41P2lCJsZcL.jpg;https://m.media-amazon.com/images/I/41+hH67VFJL.jpg;https://m.media-amazon.com/images/I/51wKt1ihvfL.jpg;https://m.media-amazon.com/images/I/41SXzc1qvqL.jpg,Kingston Canvas Go Plus microSDXC Speicherkarte Gen4 200MB/s A2 U3 V30 512GB Karte + Adapter-SDCG4/512GB,118.88,6538.4,Bilgisayarlar ve Aksesuarlar › Veri Depolama › Harici Veri Depolama › Hafıza Kartları › Micro SD,B0F2B1LT72,740617348040,Kingston,Kingston Canvas Go Plus microSDXC Hafıza Kartı Gen4 200 MB/s A2 U3 V30 512 GB Kart + Adaptör SDCG4/512 GB,Bilgisayarlar ve Aksesuarlar › Veri Depolama › Harici Veri Depolama › Hafıza Kartları › Micro SD,True,True
https://m.media-amazon.com/images/I/21UmA-pBbuL.jpg;https://m.media-amazon.com/images/I/214hO4iouDL.jpg;https://m.media-amazon.com/images/I/21FiEwjk8pL.jpg;https://m.media-amazon.com/images/I/31trhWVq6-L.jpg;https://m.media-amazon.com/images/I/414eExZ4LgL.jpg;https://m.media-amazon.com/images/I/31rcl2Ysr-L.jpg,Toshiba Canvio Basics 4 TB HDTB540EK3CA,124.99,6874.45,Computer & Zubehör › Datenspeicher › Externe Datenspeicher › Externe Festplatten,B0BMGXKH4W,4260557512364,TOSHIBA,Toshiba Canvio Temelleri 4 TB HDTB540EK3CA,Bilgisayarlar ve Aksesuarlar › Veri Depolama › Harici Veri Depolama › Harici Sabit Sürücüler,True,True
https://m.media-amazon.com/images/I/31wQ0723l8L.jpg;https://m.media-amazon.com/images/I/41nTN81O8CL.jpg;https://m.media-amazon.com/images/I/516fqCDM-hL.jpg;https://m.media-amazon.com/images/I/51sUUDT5SwL.jpg;https://m.media-amazon.com/images/I/5164IAhjUiL.jpg;https://m.media-amazon.com/images/I/51QhNv5MzKL.jpg;https://m.media-amazon.com/images/I/51r800aQALL.jpg;https://m.media-amazon.com/images/I/415ceRlzhrL.jpg;https://m.media-amazon.com/images/I/41cCswtVHhL.jpg,"Transcend 1TB Highspeed SDXC-Speicherkarte (für Digitalkameras; Fotos & Videos; Autoradio) Klasse 10, UHS-I U3, Video Speed Class V30 für 4K Ultra HD - TS1TSDC300S",133.99,7369.45,Computer & Zubehör › Datenspeicher › Externe Datenspeicher › Speicherkarten › SecureDigital-Cards,B09XR6SDWK,760557858133,Transcend,"Transcend 1TB Yüksek Hızlı SDXC Hafıza Kartı (Dijital Kameralar; Fotoğraflar ve Videolar; Araç Radyosu için) Sınıf 10, UHS-I U3, 4K Ultra HD için Video Hız Sınıfı V30 - TS1TSDC300S",Bilgisayarlar ve Aksesuarlar › Veri Depolama › Harici Veri Depolama › Hafıza Kartları › Dijital Kartlar,True,True
https://m.media-amazon.com/images/I/214gfcuhk3L.jpg;https://m.media-amazon.com/images/I/31cxOS6oHeL.jpg;https://m.media-amazon.com/images/I/41jXlCETo+L.jpg;https://m.media-amazon.com/images/I/21ft8TQ1KgL.jpg;https://m.media-amazon.com/images/I/51T0b-V16zL.jpg;https://m.media-amazon.com/images/I/518GcS5mPhL.jpg;https://m.media-amazon.com/images/I/518Dp06UX-L.jpg;https://m.media-amazon.com/images/I/31xuYFbdpeL.jpg,"Samsung Portable SSD T5 EVO, 8 TB, USB 3.2 Gen. 1, 460 MB/s Lesen, 460 MB/s Schreiben, Externe Festplatte für Mac, PC, Android, Smart TVs und Spielkonsolen, Inkl. USB-C-Kabel, MU-PH8T0S/EU",777.97,42788.35,Computer & Zubehör › Datenspeicher › Externe Datenspeicher › Externe Solid State Drives,B0CKLBSCRZ,8806094905427,Samsung,"Samsung Taşınabilir SSD T5 EVO, 8 TB, USB 3.2 Gen. 1, 460 MB/s Okuma, 460 MB/s Yazma, Mac, PC, Android, Akıllı TV'ler ve Oyun Konsolları için Harici Sabit Sürücü, Dahil. USB-C Kablosu, MU-PH8T0S/EU",Bilgisayarlar ve Aksesuarlar › Veri Depolama › Harici Veri Depolama,True,True
https://m.media-amazon.com/images/I/21clzu+283L.jpg;https://m.media-amazon.com/images/I/31cxOS6oHeL.jpg;https://m.media-amazon.com/images/I/41jXlCETo+L.jpg;https://m.media-amazon.com/images/I/51T0b-V16zL.jpg;https://m.media-amazon.com/images/I/518GcS5mPhL.jpg;https://m.media-amazon.com/images/I/518Dp06UX-L.jpg;https://m.media-amazon.com/images/I/31UM3WlM5aL.jpg,"Samsung Portable SSD T5 EVO, 4 TB, USB 3.2 Gen. 1, 460 MB/s Lesen, 460 MB/s Schreiben, Externe Festplatte für Mac, PC, Android, Smart TVs und Spielkonsolen, Inkl. USB-C-Kabel, MU-PH4T0S/EU",399.99,21999.45,Computer & Zubehör › Datenspeicher › Externe Datenspeicher › Externe Solid State Drives,B0CKL94GKB,8806094905410,Samsung,"Samsung Taşınabilir SSD T5 EVO, 4 TB, USB 3.2 Gen. 1, 460 MB/s Okuma, 460 MB/s Yazma, Mac, PC, Android, Akıllı TV'ler ve Oyun Konsolları için Harici Sabit Sürücü, Dahil. USB-C Kablosu, MU-PH4T0S/EU",Bilgisayarlar ve Aksesuarlar › Veri Depolama › Harici Veri Depolama,True,True
https://m.media-amazon.com/images/I/21RG2dX41kL.jpg;https://m.media-amazon.com/images/I/41tqfPAT5qL.jpg;https://m.media-amazon.com/images/I/41V1kTk7LVL.jpg;https://m.media-amazon.com/images/I/415IhrPAUOL.jpg;https://m.media-amazon.com/images/I/415o9xoEF5L.jpg;https://m.media-amazon.com/images/I/41Rfa1d7TFL.jpg;https://m.media-amazon.com/images/I/21S4LBvA40L.jpg,"Lexar Externe SSD 2TB, USB 3.2 Gen2 Portable SSD, bis zu 1050 MB/s Lesen, 1000 MB/s Schreiben, Tragbare SSD für iPhone15-Serie/Mac/PS5/XBOX/Laptop/PC und Spielkonsole",199.99,10999.45,Computer & Zubehör › Datenspeicher › Externe Datenspeicher › Externe Solid State Drives,B0DFY6W8KT,4895217917441,Lexar,"Lexar Harici SSD 2 TB, USB 3.2 Gen2 Taşınabilir SSD, 1050 MB/s'ye kadar Okuma, 1000 MB/s'ye kadar Yazma, iPhone15 Serisi/Mac/PS5/XBOX/Dizüstü Bilgisayar/PC ve Oyun Konsolu için Taşınabilir SSD",Bilgisayarlar ve Aksesuarlar › Veri Depolama › Harici Veri Depolama,True,True
https://m.media-amazon.com/images/I/21RG2dX41kL.jpg;https://m.media-amazon.com/images/I/41tqfPAT5qL.jpg;https://m.media-amazon.com/images/I/41V1kTk7LVL.jpg;https://m.media-amazon.com/images/I/415IhrPAUOL.jpg;https://m.media-amazon.com/images/I/415o9xoEF5L.jpg;https://m.media-amazon.com/images/I/41Rfa1d7TFL.jpg;https://m.media-amazon.com/images/I/21S4LBvA40L.jpg,"Lexar Externe SSD 1TB, USB 3.2 Gen2 Portable SSD, bis zu 1050 MB/s Lesen, 1000 MB/s Schreiben, Tragbare SSD für iPhone15-Serie/Mac/PS5/XBOX/Laptop/PC und Spielkonsole",121.05,6657.75,Computer & Zubehör › Datenspeicher › Externe Datenspeicher › Externe Solid State Drives,B0DFY3K6L9,4895217917434,Lexar,"Lexar Harici SSD 1 TB, USB 3.2 Gen2 Taşınabilir SSD, 1050 MB/s'ye kadar Okuma, 1000 MB/s'ye kadar Yazma, iPhone15 Serisi/Mac/PS5/XBOX/Dizüstü Bilgisayar/PC ve Oyun Konsolu için Taşınabilir SSD",Bilgisayarlar ve Aksesuarlar › Veri Depolama › Harici Veri Depolama,True,True
