Image,Title,Buy Box: Current,Categories: Tree,ASIN,Product Codes: EAN,Brand
https://m.media-amazon.com/images/I/31WZEYyjU6L.jpg,"Intel Xeon X5550 Prozessor 2,66GHz 8MB Cache Socket LGA1366",219.63,Computer & Zubehör › Komponenten & Ersatzteile › Interne Komponenten & Hardware › Prozessoren,B001QCGOQ0,"0735858205719, 5032037009157, 0735858009157",Intel
https://m.media-amazon.com/images/I/41mhOSM2W4L.jpg,AMD AM4 RYZEN 5 4500 6X3.6GHZ/8MB MPK CPU,158.88,Computer & Zubehör › Komponenten & Ersatzteile › Interne Komponenten & Hardware › Prozessoren,B0BGLSH52D,8592978369668,AMD
https://m.media-amazon.com/images/I/41oJ46Wd-NL.jpg,"Intel Core i3-4130 3,4GHz 3MB Cache LG1150 Tray CP",254.80,Computer & Zubehör › Komponenten & Ersatzteile › Interne Komponenten & Hardware › Prozessoren,B00EY3YZ64,"0675901248600, 0717250824798, 0803982923615, 0807320219132",Intel
https://m.media-amazon.com/images/I/515ya8VoakL.jpg;https://m.media-amazon.com/images/I/61Pcf+FGitL.jpg,"Intel Xeon Eight-Core E5-2650 2.0GHz 8.0GT/s 20MB LGA2011 Prozessor ohne Lüfter, Einzelhandel BX80621E52650",197.88,Computer & Zubehör › Komponenten & Ersatzteile › Interne Komponenten & Hardware › Prozessoren,B007H29FPA,"0031112868745, 0723423835157, 0182682248687, 0132017587141, 0735858224024, 0172302722932, 0163120800117",Intel
https://m.media-amazon.com/images/I/41PYj8yt9AL.jpg;https://m.media-amazon.com/images/I/41X4iDD8ecL.jpg,AMD CPU,285.00,Computer & Zubehör › Komponenten & Ersatzteile › Interne Komponenten & Hardware › Prozessoren,B083RM87F2,8592978175757,AMD
https://m.media-amazon.com/images/I/51A-JynzGML.jpg,"Intel Core i7-6700K Prozessor der 6. Generation (bis zu 4, 20 GHz mit Turbo-Boost-Technik 2.0, 8 MB Smart-Cache)",239.00,Computer & Zubehör › Komponenten & Ersatzteile › Interne Komponenten & Hardware › Prozessoren,B010T6DQTQ,"0675901352451, 0675901377959, 0735858301626, 4053162982116, 5032037076685, 5032037076692",Intel
https://m.media-amazon.com/images/I/51-Umx5Ws6L.jpg;https://m.media-amazon.com/images/I/51f3WDHBplL.jpg,"Intel Pentium BX80623G630 Dual-Core Prozessor G630 (2,7 GHz, 3 MB Cache)",164.45,Computer & Zubehör › Komponenten & Ersatzteile › Interne Komponenten & Hardware › Prozessoren,B005LLBJ9Y,"0151903090411, 0735858000000, 5032037019385, 0112840004855, 0735858223287",Intel
https://m.media-amazon.com/images/I/51yy+rMj5WL.jpg,"Intel Xeon E5 – 2603 V3 1.6 GHz 15 MB L3 Prozessor – Prozessoren (1.60 GHz), Intel Xeon E5 V3, 1,6 GHz, LGA 2011-v3, Server/Workstation, 22 Nm, E5 – 2603 V3",197.92,Computer & Zubehör › Komponenten & Ersatzteile › Interne Komponenten & Hardware › Prozessoren,B00PDD2DGI,0072931528410,Intel
https://m.media-amazon.com/images/I/41X9ck3POwL.jpg;https://m.media-amazon.com/images/I/31fUw7rAbyL.jpg,Zalman Reserator5 Z36 (weiß) - Watercooling CPU,173.81,Computer & Zubehör › Komponenten & Ersatzteile › Interne Komponenten & Hardware › Prozessoren,B09P5JWRK8,8809213769757,Zalman
https://m.media-amazon.com/images/I/21nh0dqWsxL.jpg,Intel Prozessor G2140 BX80637G2140,194.18,Computer & Zubehör › Komponenten & Ersatzteile › Interne Komponenten & Hardware › Prozessoren,B00D5ZZZFC,"0801940117984, 0735858262545, 0069060200300, 0063810844639, 5054230226766, 0041114823451, 0803982788146, 0080850269031, 0829127075568",Intel
https://m.media-amazon.com/images/I/51vb+UYTxSL.jpg,"Intel Core i5 4570T Box Prozessor (2,9GHz, Sockel 1150, 4MB Cache, 35 Watt)",201.33,Computer & Zubehör › Komponenten & Ersatzteile › Interne Komponenten & Hardware › Prozessoren,B00HB8JSU2,"5032037056632, 6953041340380, 5032037056625, 0675901245401",Intel
https://m.media-amazon.com/images/I/51niI34PUXL.jpg;https://m.media-amazon.com/images/I/51SIxouYoCL.jpg,"Intel Celeron G3900TE 2,30GHz Tray CPU",109.96,Computer & Zubehör › Komponenten & Ersatzteile › Interne Komponenten & Hardware › Prozessoren,B01JRLH5AU,0675901381017,Intel
https://m.media-amazon.com/images/I/41kXmuCQ6ML.jpg,"Intel® Core™ Ultra 5 Desktop-Prozessor 225F 10 Kerne (6 P-Kerne + 4 E-Kerne) bis zu 4,9 GHz",200.44,Computer & Zubehör › Komponenten & Ersatzteile › Interne Komponenten & Hardware › Prozessoren,B0DT7CW7VR,0735858550840,Intel
https://m.media-amazon.com/images/I/51qb7JAS7dL.jpg,"Intel BX80614X5650 Xeon X5650 Prozessor 2,66 GHz 12 MB Cache Sockel LGA1366",239.40,Computer & Zubehör › Komponenten & Ersatzteile › Interne Komponenten & Hardware › Prozessoren,B003EM6CJE,"0191120034935, 0805731482749, 0151903034804, 0735858214155, 0043845737571, 0071030522756, 0001910693610",Intel
https://m.media-amazon.com/images/I/41I1Ydfx-QL.jpg,"Intel Core i5-2380P Quad-Core-Prozessor, 3,1 GHz, 6 MB Cache, LGA 1155 - BX80623I52380P",205.78,Computer & Zubehör › Komponenten & Ersatzteile › Interne Komponenten & Hardware › Prozessoren,B0072B9VY6,"0735858243827, 5032037038447",Intel
https://m.media-amazon.com/images/I/413GKDa9LXL.jpg,"Intel Xeon X5570 Prozessor 2,93 GHz Box 8 MB L2 - Prozessoren (Intel® Xeon® 5000er-Prozessoren, 2,93 GHz, Socket B (LGA 1366), Server/Arbeitsstation, 45 nm, X5570)",207.16,Computer & Zubehör › Komponenten & Ersatzteile › Interne Komponenten & Hardware › Prozessoren,B001QCGOTC,"0735858205696, 0675900991163, 5032037009133",Intel
https://m.media-amazon.com/images/I/516Ih2L57yL.jpg,"INTEL Pentium G3258 3,2GHz 3M Cache LGA1150 CPU Boxed",227.75,Computer & Zubehör › Komponenten & Ersatzteile › Interne Komponenten & Hardware › Prozessoren,B00KPRWAZQ,"5054230884591, 0724627206378, 5054531099755, 0735858284837, 0675901296366, 0880959677672, 8978467388059, 0012300274838, 8370740237243, 0803983039810, 5054629475768, 0734911376939, 0012303250013, 5482491238721, 0012305078981, 0731215291074, 0809394439683, 4053162795297, 0807320201359, 0076065047571, 8978467412082, 5054531174490, 5054484651970, 0012305002689, 0735858284844, 5425656563535, 5054533651975, 5054531098659, 5032037065139, 6953041335966, 7426900105110, 6953041335744, 5436639787541, 0807320184768, 0014444444399, 4056572742431, 0801940123268",Intel
https://m.media-amazon.com/images/I/51RXMuUSL7L.jpg,"Intel Core i5 3570 Quad-Core Prozessor (3,4GHz, 6MB Cache, LGA 1155, BX80637I53570)",104.99,Computer & Zubehör › Komponenten & Ersatzteile › Interne Komponenten & Hardware › Prozessoren,B07NXN2RVK,0603784228839,Intel
https://m.media-amazon.com/images/I/41vqqYzpz9L.jpg,AMD Epyc 7513 Tablett,703.13,Computer & Zubehör › Komponenten & Ersatzteile › Interne Komponenten & Hardware › Prozessoren,B0966TD7G8,"8592978314057, 4056571328254",AMD
https://m.media-amazon.com/images/I/41CQ33t8oZL.jpg;https://m.media-amazon.com/images/I/41dUFoGQgBL.jpg;https://m.media-amazon.com/images/I/514DZcUI+SL.jpg;https://m.media-amazon.com/images/I/41BFIjV0vyL.jpg,Processeur Intel CORE I9-13900,846.74,Computer & Zubehör › Komponenten & Ersatzteile › Interne Komponenten & Hardware › Prozessoren,B0BQ69VJ1S,"0735858528214, 0073585852821",Intel
https://m.media-amazon.com/images/I/51mOYTj2DzL.jpg;https://m.media-amazon.com/images/I/51bhG0GcU8L.jpg,"Intel® Pentium® 4 Processor 2,8 GHz, 512KB L2 Cache, 533 MHz FSB, Socket 478",228.74,Computer & Zubehör › Komponenten & Ersatzteile › Interne Komponenten & Hardware › Prozessoren,B0001OTL3W,"0675900492318, 0803982923844",Intel
https://m.media-amazon.com/images/I/51e56a5cakL.jpg;https://m.media-amazon.com/images/I/51hUeLL-FfL.jpg;https://m.media-amazon.com/images/I/31TMQ4T-72L.jpg,"Intel BX80621E52620 Xeon 6C E5 2620 2,0 GHz 6 LGA 2011 Prozessor",207.14,Computer & Zubehör › Komponenten & Ersatzteile › Interne Komponenten & Hardware › Prozessoren,B007H29ECE,0735858224055,Intel
https://m.media-amazon.com/images/I/51kN8BWH8oL.jpg,"Intel Quad Core Prozessor (Intel Core i5-2400, 3,1GHz, 6MB Cache, 1155 Sockel)",194.15,Computer & Zubehör › Komponenten & Ersatzteile › Interne Komponenten & Hardware › Prozessoren,B004FA8NS2,"0320127534234, 0735858234627, 5053106032265, 5032037011686",Intel
https://m.media-amazon.com/images/I/41r0nD95XdS.jpg,"Intel Core i5-6600K 3, 5GHz Boxed CPU",183.01,Computer & Zubehör › Komponenten & Ersatzteile › Interne Komponenten & Hardware › Prozessoren,B010T6DCBS,"0675901377973, 0735858301077, 1042047076142, 4053162974524, 4056572741175, 4058829194338, 5032037076142, 5032037076159, 5054629840085, 7426045954901, 8809321849228",Intel
https://m.media-amazon.com/images/I/41FsP99LsFL.jpg;https://m.media-amazon.com/images/I/51PQmGYnCHL.jpg,"Intel E5-2670 2,60 GHz 20 MB Cache 8-Core 115 W Prozessor SR0KX",234.81,Computer & Zubehör › Komponenten & Ersatzteile › Interne Komponenten & Hardware › Prozessoren,B007H29FRS,"0735858223980, 0745449882311",Intel
https://m.media-amazon.com/images/I/51ZP+kTlH8L.jpg,"Intel Core 2 Duo T7200, 2 GHz, Sockel 478, 4 MB Cache, 667 MHz, Intel Core 2 Duo T7000 Series, Prozessor, CPU, COMPUTER_PROCESSOR",207.16,Computer & Zubehör › Komponenten & Ersatzteile › Interne Komponenten & Hardware › Prozessoren,B000I7977C,"0735858190053, 0711050715379",Intel
https://m.media-amazon.com/images/I/51ln-Fj5OwL.jpg,Intel BX80574E5450P Xeon E5450 3000MHz LGA771 Passiv,535.34,Computer & Zubehör › Komponenten & Ersatzteile › Interne Komponenten & Hardware › Prozessoren,B000XQAAUQ,"0675900929135, 0735858198844, 5032037008112, 6759009291356",Intel
https://m.media-amazon.com/images/I/41YYk38FeqL.jpg,AMD Ryzen 5 PRO 5650G 3.9GHz,300.13,Computer & Zubehör › Komponenten & Ersatzteile › Interne Komponenten & Hardware › Prozessoren,B09DVMWP9Y,0730143313711,AMD
https://m.media-amazon.com/images/I/4169xVEYuHL.jpg,"Intel® Celeron BX80701G5920 Desktop-Prozessor (2 Kerne 3,5 GHz LGA1200 (Intel® 400 Serie) 58W, Modellnummer: BX80701G5920",243.26,Computer & Zubehör › Komponenten & Ersatzteile › Interne Komponenten & Hardware › Prozessoren,B086MG1C7P,0735858445849,Intel
https://m.media-amazon.com/images/I/413etY4sE5L.jpg,"Intel Xeon E5-2683v4 2,10GHz Tray CPU",243.65,Computer & Zubehör › Komponenten & Ersatzteile › Interne Komponenten & Hardware › Prozessoren,B01DTYQK6G,"0675901378116, 0779184137566",Intel
https://m.media-amazon.com/images/I/51NxftZsDkL.jpg;https://m.media-amazon.com/images/I/51uamKNc5yL.jpg;https://m.media-amazon.com/images/I/514qFcYyCzL.jpg;https://m.media-amazon.com/images/I/51ZCkXicE-L.jpg;https://m.media-amazon.com/images/I/51tY3kfJFjL.jpg;https://m.media-amazon.com/images/I/51sihvso1uL.jpg,Intel Mobile Core 2 Duo Prozessor P8700 3M L2 Cache 2.53 GHz 1066 FSB SLGFE,215.51,Computer & Zubehör › Komponenten & Ersatzteile › Interne Komponenten & Hardware › Prozessoren,B003R2DP2I,0735858207164,Intel
https://m.media-amazon.com/images/I/41eqqIEdL7L.jpg;https://m.media-amazon.com/images/I/41TuK9whOAL.jpg,"Intel Core i5 4570 Prozessor (3,2GHz, Sockel LGA1150, 6MB Cache) boxed",207.18,Computer & Zubehör › Komponenten & Ersatzteile › Interne Komponenten & Hardware › Prozessoren,B00CO8TA4I,"0675901218870, 0735858260244, 0766623439374, 0809186284712, 5032037050739, 5032037050746",Intel
https://m.media-amazon.com/images/I/41sfUqadE0L.jpg,Intel Core 2 Duo E7300 (SLAPB) 2.66GHz 3MB Cache Socket 775 TRAY CPU Prozessor,168.79,Computer & Zubehör › Komponenten & Ersatzteile › Interne Komponenten & Hardware › Prozessoren,B001BS4Y3E,"0675900974401, 0675900975293",Intel
https://m.media-amazon.com/images/I/41ekxyZAqiL.jpg,"Intel® Core™ Ultra 7 Desktop-Prozessor 265F 20 Kerne (8 P-Kerne + 12 E-Kerne) bis zu 5,3 GHz",407.35,Computer & Zubehör › Komponenten & Ersatzteile › Interne Komponenten & Hardware › Prozessoren,B0DT7BPC5Q,0735858551205,Intel
https://m.media-amazon.com/images/I/31W-x7OpW-L.jpg;https://m.media-amazon.com/images/I/51bRdz7L+EL.jpg;https://m.media-amazon.com/images/I/41AcsM49OdL.jpg;https://m.media-amazon.com/images/I/41+6vHoLSBL.jpg;https://m.media-amazon.com/images/I/51cN3A54MKL.jpg;https://m.media-amazon.com/images/I/41KyQHq0rmL.jpg;https://m.media-amazon.com/images/I/41XUnWmwgYL.jpg;https://m.media-amazon.com/images/I/31eZb28w2DL.jpg,"ASUS Eye Care VY279HF - 27 Zoll Full HD Monitor - 100 Hz, 1ms MPRT, AdaptiveSync - IPS Panel, Vesa 100x100, 16:9, 1920x1080, HDMI",141.90,Computer & Zubehör › Monitore,B0CMD31ZQF,4711387267042,ASUS
https://m.media-amazon.com/images/I/3170hOmaDKL.jpg;https://m.media-amazon.com/images/I/51mqiKclaxL.jpg;https://m.media-amazon.com/images/I/41xs0krh8JL.jpg;https://m.media-amazon.com/images/I/41gv7hC4kyL.jpg;https://m.media-amazon.com/images/I/511cE4TnsiL.jpg;https://m.media-amazon.com/images/I/411FXh71zvL.jpg;https://m.media-amazon.com/images/I/41kbCDPreiL.jpg;https://m.media-amazon.com/images/I/31bqGyupboL.jpg,"ASUS Eye Care VY249HF-W - 24 Zoll Full HD Monitor - 100 Hz, 1ms MPRT, AdaptiveSync - IPS Panel, Vesa 100x100, 16:9, 1920x1080, HDMI, Weiß",107.53,Computer & Zubehör › Monitore,B0CMDHMH4W,4711387266700,ASUS
https://m.media-amazon.com/images/I/31w5vUXBLtL.jpg;https://m.media-amazon.com/images/I/31F1wfrXeEL.jpg;https://m.media-amazon.com/images/I/31sw4kOsCxL.jpg;https://m.media-amazon.com/images/I/21i1Pm2tgEL.jpg;https://m.media-amazon.com/images/I/219EWLSmjcL.jpg;https://m.media-amazon.com/images/I/21doIacMyML.jpg,"ASUS Eye Care VY279HF-W - 27 Zoll Full HD Monitor - 100 Hz, 1ms MPRT, AdaptiveSync - IPS Panel, Vesa 100x100, 16:9, 1920x1080, HDMI, Weiß",125.49,Computer & Zubehör › Monitore,B0DD3VDHHX,4711387552605,ASUS
https://m.media-amazon.com/images/I/41fdQpbmN1L.jpg;https://m.media-amazon.com/images/I/51sFuVcVElL.jpg;https://m.media-amazon.com/images/I/51vXZVbsOFL.jpg;https://m.media-amazon.com/images/I/41ftAMXgdGL.jpg;https://m.media-amazon.com/images/I/514vs1tffLL.jpg;https://m.media-amazon.com/images/I/41XsSJ35zwL.jpg;https://m.media-amazon.com/images/I/41Ell1LD9eL.jpg;https://m.media-amazon.com/images/I/41AzXLquB7L.jpg,"ASUS Eye Care VY27UQ - 27 Zoll 4K UHD Monitor - 60 Hz, 5ms GtG, AdaptiveSync, HDR-10, Eye Care Plus Technik, 10-bit IPS Panel, Vesa 100x100, 16:9, 3840x2160, DisplayPort, HDMI, Speaker",199.00,Computer & Zubehör › Monitore,B07ML1X6SC,4711387393000,ASUS
https://m.media-amazon.com/images/I/41cx6KPZYyL.jpg;https://m.media-amazon.com/images/I/51xEr5jQGYL.jpg;https://m.media-amazon.com/images/I/41BqE7U2YhL.jpg;https://m.media-amazon.com/images/I/51yeZnFsaKL.jpg;https://m.media-amazon.com/images/I/41cpwEu3qmL.jpg;https://m.media-amazon.com/images/I/41jkzvuL9kL.jpg;https://m.media-amazon.com/images/I/51biK7NW6EL.jpg;https://m.media-amazon.com/images/I/51Kuer4SXDL.jpg;https://m.media-amazon.com/images/I/41-tgdrhi1L.jpg;https://m.media-amazon.com/images/I/31nGh0CVgtL.jpg;https://m.media-amazon.com/images/I/3101Vjs+vYL.jpg,"ASUS ROG Strix B850-G Gaming WiFi Mainboard Sockel AMD AM5 (mATX, DDR5 Speicher, 4X M.2, PCIe 5.0, WiFi 7, Aura Sync)",248.59,Computer & Zubehör › Komponenten & Ersatzteile › Interne Komponenten & Hardware › Mainboards,B0BSH7KHK5,4711636092265,ASUS
https://m.media-amazon.com/images/I/41NozrkoSDL.jpg,"ASUS TUF Gaming VG27WQ3B - 27 Zoll WQHD Curved Monitor - 180 Hz, 1ms GtG, FreeSync, AdaptiveSync, HDR 10 - Fast-VA Panel, 16:9, 2560x1440, DisplayPort, HDMI, Speaker",189.00,Computer & Zubehör › Monitore,B09KZM4X1L,4711387707784,ASUS
https://m.media-amazon.com/images/I/41z4caWpkWL.jpg;https://m.media-amazon.com/images/I/419uLWvAX+L.jpg;https://m.media-amazon.com/images/I/41ndbRFEYmL.jpg;https://m.media-amazon.com/images/I/41N9KqgdrUL.jpg;https://m.media-amazon.com/images/I/41DDoYqngYL.jpg;https://m.media-amazon.com/images/I/310ZTPKREDL.jpg;https://m.media-amazon.com/images/I/41p58qpVaAL.jpg;https://m.media-amazon.com/images/I/41OvtcC+u4L.jpg;https://m.media-amazon.com/images/I/41ToDOsm6JL.jpg;https://m.media-amazon.com/images/I/31dK1kbiyeL.jpg;https://m.media-amazon.com/images/I/31kD9St5UdL.jpg;https://m.media-amazon.com/images/I/41xKfyObebL.jpg;https://m.media-amazon.com/images/I/313R91U7+xL.jpg,"ASUS TUF Gaming VG27AQM1A, 27 Zoll WQHD Monitor, 260 Hz, 1ms GtG, G-Sync, FreeSync, AdaptiveSync, ELMB Sync, DisplayHDR 400, Fast-IPS Panel, 16:9, 2560x1440, USB-Hub, DisplayPort, HDMI, Speaker",298.59,Computer & Zubehör › Monitore,B0CQ5K4HG5,4711387267004,ASUS
https://m.media-amazon.com/images/I/415-KEcZ6qL.jpg;https://m.media-amazon.com/images/I/41DaGrrOtUL.jpg;https://m.media-amazon.com/images/I/41wzAXWMlOL.jpg;https://m.media-amazon.com/images/I/41wSvvL5JiL.jpg;https://m.media-amazon.com/images/I/31bmO-BINEL.jpg;https://m.media-amazon.com/images/I/31eN7R-+XJL.jpg;https://m.media-amazon.com/images/I/41GgQxT1KGL.jpg;https://m.media-amazon.com/images/I/41RM2P65C8L.jpg;https://m.media-amazon.com/images/I/41w-Zf8ByiL.jpg;https://m.media-amazon.com/images/I/41oNzCeFlbL.jpg;https://m.media-amazon.com/images/I/31S9yb26-7L.jpg;https://m.media-amazon.com/images/I/31ykzzKuMHL.jpg;https://m.media-amazon.com/images/I/315OrmYMHML.jpg,"ASUS TUF Gaming VG27AQA1A - 27 Zoll WQHD Monitor - 170 Hz, 1ms MPRT, FreeSync Premium, HDR 10 - VA Panel, 16:9, 2560x1440, DisplayPort, HDMI, Speaker, Schwarz",179.00,Computer & Zubehör › Monitore,B0BSXBCS3C,4711081907503,ASUS
https://m.media-amazon.com/images/I/41FQ+2RcemL.jpg;https://m.media-amazon.com/images/I/51H0-xuE2DL.jpg;https://m.media-amazon.com/images/I/51LEVUrgfLL.jpg;https://m.media-amazon.com/images/I/41aWDCtJFbL.jpg;https://m.media-amazon.com/images/I/51SF+-fL8JL.jpg;https://m.media-amazon.com/images/I/41-8koWY9WL.jpg;https://m.media-amazon.com/images/I/31ZhrEvPm5L.jpg;https://m.media-amazon.com/images/I/41l7YByJa1L.jpg,"ASUS TUF Gaming VG27AQ5A QHD Monitor (27 Zoll, 2560 x 1440, 210Hz (OC), Fast IPS, ELMB Sync, 0,3ms Reaktionszeit, Lautsprecher, HDMI, DisplayPort, Gaming AI)",186.90,Computer & Zubehör › Monitore,B0F8NQVCKS,4711387906835,ASUS
https://m.media-amazon.com/images/I/41JqwlDXq9L.jpg;https://m.media-amazon.com/images/I/41ZB+XotOGL.jpg;https://m.media-amazon.com/images/I/41vxFuGkvXL.jpg;https://m.media-amazon.com/images/I/319m1CytBrL.jpg;https://m.media-amazon.com/images/I/2136Gkb3EAL.jpg,"ASUS TUF Gaming VG27AQML1A-W - 27 Zoll WQHD Monitor - 260 Hz, 1ms GtG, G-Sync, FreeSync, Adaptive Sync, ELMB, DisplayHDR 400 - Fast-IPS Panel, 16:9, 2560x1440, USB-Hub, DP, HDMI, Ergo., Speaker, Weiß",308.79,Computer & Zubehör › Monitore,B09T9PRSFW,"0197105523616, 4711387523612",ASUS
https://m.media-amazon.com/images/I/41U+XCgf2qL.jpg;https://m.media-amazon.com/images/I/51InVkqSUXL.jpg;https://m.media-amazon.com/images/I/51843r3Jy5L.jpg;https://m.media-amazon.com/images/I/51HzsHLpNFL.jpg;https://m.media-amazon.com/images/I/41Uhwij5tYL.jpg;https://m.media-amazon.com/images/I/315ujZSIQ9L.jpg,"ASUS ROG Strix B550-F Gaming Mainboard Sockel AM4 (ATX, Ryzen, PCIe 4.0, Intel 2,5 Gbit/s-Ethernet, 2X M.2 mit Kühlern, SATA 6Gbit/s, USB 3.2 Gen 2, Aura Sync)",129.79,Computer & Zubehör › Komponenten & Ersatzteile › Interne Komponenten & Hardware › Mainboards,B089HFR9CX,,ASUS
https://m.media-amazon.com/images/I/41pkktsLTvL.jpg;https://m.media-amazon.com/images/I/51qMs9VMLJL.jpg;https://m.media-amazon.com/images/I/41Z2fJF-+eL.jpg;https://m.media-amazon.com/images/I/51ZqEt0W2CL.jpg;https://m.media-amazon.com/images/I/51eKYA6+H+L.jpg;https://m.media-amazon.com/images/I/51BBn4mSa-L.jpg;https://m.media-amazon.com/images/I/518LgRI4jmL.jpg;https://m.media-amazon.com/images/I/51cxMytMbiL.jpg;https://m.media-amazon.com/images/I/51sDC83rbGL.jpg;https://m.media-amazon.com/images/I/51Y6iL4i12L.jpg;https://m.media-amazon.com/images/I/51fsuieADZL.jpg,"ASUS ROG Strix B650E-F Gaming WiFi Mainboard Sockel AMD AM5 (Ryzen 7000, ATX, DDR5 Speicher, 12+2 Power Stages, USB 3.2 Gen 2x2 Typ-C, PCIe 5.0, Q-Release, WiFi 6E, Aura Sync)",191.46,Computer & Zubehör › Komponenten & Ersatzteile › Interne Komponenten & Hardware › Mainboards,B0BHHTJZM9,4711081944034,ASUS
https://m.media-amazon.com/images/I/41w02R+AOPL.jpg;https://m.media-amazon.com/images/I/51bVl+iw7BL.jpg;https://m.media-amazon.com/images/I/51Y7Asu5lrL.jpg;https://m.media-amazon.com/images/I/51WY2Z-2bPL.jpg;https://m.media-amazon.com/images/I/51a3GtPDGAL.jpg;https://m.media-amazon.com/images/I/41PYwCwn5fL.jpg;https://m.media-amazon.com/images/I/41t1jqajMcL.jpg;https://m.media-amazon.com/images/I/31P8S9fJaWL.jpg,"ASUS ROG Strix B850-F Gaming WiFi Mainboard Sockel AMD AM5 (AMD B850, ATX, DDR5 Speicher, PCIe 5.0, WiFi 7, 2X PCIe 4.0 M.2, Aura Sync)",249.36,Computer & Zubehör › Komponenten & Ersatzteile › Interne Komponenten & Hardware › Mainboards,B0DP5FTZFD,4711387771013,ASUS
https://m.media-amazon.com/images/I/41SbS+z9RtL.jpg;https://m.media-amazon.com/images/I/51pjEje7-QL.jpg;https://m.media-amazon.com/images/I/516zI602pfL.jpg,"ASUS ROG Strix B550-F Gaming WI-FI II Mainboard Sockel AMD AM4 (AMD B550, ATX, PCIe 4.0, WiFi 6E, SATA 6Gbit/s, USB 3.2 Gen 2, Aura Sync, Two-Way AI Noise Cancelation)",151.16,Computer & Zubehör › Komponenten & Ersatzteile › Interne Komponenten & Hardware › Mainboards,B09LVQCMK4,4711081453314,ASUS
https://m.media-amazon.com/images/I/418y20Y3GcL.jpg;https://m.media-amazon.com/images/I/41M+-cjl7fL.jpg;https://m.media-amazon.com/images/I/41gh+8SJ8RL.jpg;https://m.media-amazon.com/images/I/414Lhx4LCGL.jpg;https://m.media-amazon.com/images/I/41X2stcsY0L.jpg;https://m.media-amazon.com/images/I/516T58ZPJKL.jpg;https://m.media-amazon.com/images/I/513taXwKk-L.jpg;https://m.media-amazon.com/images/I/51eHYhbiPqL.jpg;https://m.media-amazon.com/images/I/51dpEBjxLHL.jpg;https://m.media-amazon.com/images/I/51rdbhfgibL.jpg;https://m.media-amazon.com/images/I/51zwOvN6sAL.jpg,"ASUS ROG Strix B650-A Gaming WiFi Mainboard Sockel AMD AM5 (Ryzen 7000, ATX, DDR5 Speicher, 12+2 Power Stages, USB 3.2 Gen 2x2 Typ-C, PCIe 5.0, Q-Release, WiFi 6E, Aura Sync)",170.90,Computer & Zubehör › Komponenten & Ersatzteile › Interne Komponenten & Hardware › Mainboards,B0BHHVHQXZ,"2220008371270, 4711081917762",ASUS
https://m.media-amazon.com/images/I/418y20Y3GcL.jpg;https://m.media-amazon.com/images/I/41M+-cjl7fL.jpg;https://m.media-amazon.com/images/I/41gh+8SJ8RL.jpg;https://m.media-amazon.com/images/I/414Lhx4LCGL.jpg;https://m.media-amazon.com/images/I/41X2stcsY0L.jpg;https://m.media-amazon.com/images/I/516T58ZPJKL.jpg;https://m.media-amazon.com/images/I/513taXwKk-L.jpg;https://m.media-amazon.com/images/I/51eHYhbiPqL.jpg;https://m.media-amazon.com/images/I/51dpEBjxLHL.jpg;https://m.media-amazon.com/images/I/51rdbhfgibL.jpg;https://m.media-amazon.com/images/I/51zwOvN6sAL.jpg,"ASUS ROG Strix B850-A Gaming WiFi Mainboard Sockel AMD AM5 (AMD B850, ATX, DDR5 Speicher, PCIe 5.0, WiFi 7, 3X PCIe 4.0 M.2, Aura Sync)",193.99,Computer & Zubehör › Komponenten & Ersatzteile › Interne Komponenten & Hardware › Mainboards,B0DP5FBV4P,4711387772676,ASUS
https://m.media-amazon.com/images/I/41mYTHZYHrL.jpg;https://m.media-amazon.com/images/I/51bIgn6P8NL.jpg;https://m.media-amazon.com/images/I/51BVLM+Xp5L.jpg;https://m.media-amazon.com/images/I/518Anf1ta6L.jpg;https://m.media-amazon.com/images/I/51k47LSuoAL.jpg;https://m.media-amazon.com/images/I/5190z8jdgEL.jpg;https://m.media-amazon.com/images/I/31+Kj1Xy0eL.jpg;https://m.media-amazon.com/images/I/41WvQB9BDdL.jpg,"ASUS ROG Strix B850-E Gaming WiFi Mainboard Sockel AMD AM5 (AMD B850, E-ATX, DDR5 Speicher, PCIe 5.0, WiFi 7, 2X PCIe 4.0 M.2, Aura Sync)",304.65,Computer & Zubehör › Komponenten & Ersatzteile › Interne Komponenten & Hardware › Mainboards,B0DP5FWHFG,4711387769300,ASUS
https://m.media-amazon.com/images/I/41IYnVMh-2L.jpg;https://m.media-amazon.com/images/I/513S66XcY4L.jpg;https://m.media-amazon.com/images/I/51zTUlowXqL.jpg;https://m.media-amazon.com/images/I/41w3v9mmzsL.jpg;https://m.media-amazon.com/images/I/51qBd-fSC8L.jpg;https://m.media-amazon.com/images/I/51jaWkvw4XL.jpg;https://m.media-amazon.com/images/I/411q4HKfQKL.jpg;https://m.media-amazon.com/images/I/51P1Z38LSjL.jpg;https://m.media-amazon.com/images/I/51IeMOyEv7L.jpg;https://m.media-amazon.com/images/I/41xPyN0TOKL.jpg;https://m.media-amazon.com/images/I/51K2HPagLRL.jpg,"ASUS ROG Strix B850-I Gaming WiFi Mainboard Sockel AMD AM5 (AMD B850, mini-ITX, DDR5 Speicher, PCIe 5.0, WiFi 7, 2X M.2, Aura Sync)",249.95,Computer & Zubehör › Komponenten & Ersatzteile › Interne Komponenten & Hardware › Mainboards,B0DP5F4WH3,4711387823620,ASUS
